state_x,district_x,market_x,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,_state_clean,_district_clean,_market_clean,state_y,district_y,market_y,lat,lng,source
Andhra Pradesh,Chittor,Punganur APMC,Tomato,Hybrid,FAQ,2026-01-01,2340.0,4340.0,3340.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Guntur,Tenali APMC,Lemon,Lemon,Grade A,2026-01-01,1000.0,1600.0,1400.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Anantapur,Anantapur APMC,Mousambi(Sweet Lime),Mousambi,Medium,2026-01-01,800.0,1500.0,1200.0,Andhra Pradesh,Anantapur,Anantapur,Andhra Pradesh,Anantapur,Anantapur,14.6783221,77.6065039,nominatim
Andhra Pradesh,Chittor,Chittoor APMC,Gur(Jaggery),NO 2,Local,2026-01-01,3000.0,3500.0,3000.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Kurnool,Nandyal APMC,Jowar(Sorghum),Hybrid,FAQ,2026-01-01,2476.0,2476.0,2476.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),B P T,FAQ,2026-01-01,2100.0,2100.0,2100.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,West Godavari,Denduluru APMC,Lemon,Other,Local,2026-01-01,2800.0,4600.0,3600.0,Andhra Pradesh,West Godavari,Denduluru,Andhra Pradesh,West Godavari,Denduluru,16.7817255,81.1807255,nominatim
Andhra Pradesh,Nellore,Rapur APMC,Wood,Eucalyptus,Local,2026-02-01,5600.0,6000.0,5800.0,Andhra Pradesh,Nellore,Rapur,Andhra Pradesh,Nellore,Rapur,14.2008674,79.5332484,nominatim
Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2026-02-01,2370.0,2370.0,2370.0,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,18.0591962,82.6749006,district_centroid
Andhra Pradesh,East Godavari,Ravulapelem APMC,Banana,Chakkarakeli(Red),Local,2026-02-01,2800.0,3900.0,3700.0,Andhra Pradesh,East Godavari,Ravulapelem,Andhra Pradesh,East Godavari,Ravulapelem,16.9956639,81.7154378,district_centroid
Andhra Pradesh,East Godavari,Ambajipeta APMC,Banana,Banana - Ripe,Medium,2026-02-01,880.0,2000.0,1440.0,Andhra Pradesh,East Godavari,Ambajipeta,Andhra Pradesh,East Godavari,Ambajipeta,16.5930349,81.9547431,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Bajra(Pearl Millet/Cumbu),Local,Non-FAQ,2026-02-01,1901.0,2295.0,1901.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Visakhapatnam,Paderu APMC,Turmeric,Local,Grade Range-2,2026-02-01,11000.0,11000.0,11000.0,Andhra Pradesh,Visakhapatnam,Paderu,Andhra Pradesh,Visakhapatnam,Paderu,18.0791533,82.6632234,nominatim
Andhra Pradesh,Cuddapah,Cuddapah APMC,Turmeric,Bulb,FAQ,2026-02-01,7280.0,10840.0,10840.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Guntur,Duggirala APMC,Turmeric,Finger,Local,2026-02-01,11950.0,13350.0,12721.0,Andhra Pradesh,Guntur,Duggirala,Andhra Pradesh,Guntur,Duggirala,16.328919,80.6238497,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Arhar(Tur/Red Gram)(Whole),Local,Non-FAQ,2026-02-01,3089.0,7550.0,6897.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Onion,Local,FAQ,2026-02-01,1298.0,1459.0,1459.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Pattikonda APMC,Tomato,Local,FAQ,2026-02-01,2300.0,3600.0,3000.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Chittor,Madanapalli APMC,Tomato,Local,FAQ,2026-02-01,4100.0,4900.0,4600.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Groundnut,Local,FAQ,2026-02-01,5069.0,8267.0,8167.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Guntur,Guntur APMC,Dry Chillies,Guntur,FAQ,2026-02-01,10500.0,16800.0,16500.0,Andhra Pradesh,Guntur,Guntur,Andhra Pradesh,Guntur,Guntur,16.2394568,80.6473769,nominatim
Andhra Pradesh,Anantapur,Hindupur APMC,Dry Chillies,Local,Local,2026-02-01,9000.0,18000.0,12000.0,Andhra Pradesh,Anantapur,Hindupur,Andhra Pradesh,Anantapur,Hindupur,13.8328005,77.4919044,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cabbage,Cabbage,FAQ,2026-02-01,800.0,1300.0,1100.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,West Godavari,Chintalapudi APMC,Lemon,Lemon,FAQ,2026-02-01,1200.0,1400.0,1300.0,Andhra Pradesh,West Godavari,Chintalapudi,Andhra Pradesh,West Godavari,Chintalapudi,17.0976285,80.9637011,nominatim
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,2026-02-01,10000.0,17000.0,16000.0,Andhra Pradesh,Palnadu,Gurazala,Andhra Pradesh,Palnadu,Gurazala,16.5589293,79.6368235,nominatim
Andhra Pradesh,Kurnool,Yemmiganur APMC,Castor Seed,Castor seed,Local,2026-02-01,5870.0,6112.0,6074.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Brinjal,Brinjal,FAQ,2026-02-01,1400.0,2000.0,1800.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cauliflower,Cauliflower,FAQ,2026-02-01,800.0,1400.0,1200.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Yemmiganur APMC,Groundnut,Local,Local,2026-02-01,4300.0,8613.0,8600.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Cotton,Bramha,FAQ,2026-02-01,4169.0,8012.0,7416.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Nellore,Sarvepalli APMC,Lime,Lime,Grade A,2026-02-01,800.0,1600.0,1300.0,Andhra Pradesh,Nellore,Sarvepalli,Andhra Pradesh,Nellore,Sarvepalli,14.2925091,79.9735549,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Sunflower Seed,Sunflower Seed,FAQ,2026-02-01,5001.0,5001.0,5001.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,West Godavari,Denduluru APMC,Lemon,Other,Local,2026-02-01,3200.0,4800.0,4000.0,Andhra Pradesh,West Godavari,Denduluru,Andhra Pradesh,West Godavari,Denduluru,16.7817255,81.1807255,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cluster beans,Cluster Beans,FAQ,2026-02-01,2000.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Punganur APMC,Tomato,Hybrid,FAQ,2026-02-01,2000.0,4000.0,3000.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),Non-FAQ,2026-02-01,3869.0,7439.0,3869.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Potato,Potato,FAQ,2026-02-01,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Yemmiganur APMC,Arhar(Tur/Red Gram)(Whole),Local,Local,2026-02-01,5762.0,6660.0,6444.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Tomato,Tomato,FAQ,2026-02-01,3900.0,4300.0,4100.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Maize,Local,Non-FAQ,2026-02-01,1679.0,1825.0,1825.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Chittoor APMC,Gur(Jaggery),NO 2,Local,2026-02-01,3000.0,3500.0,3000.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2026-02-01,2369.0,2379.0,2379.0,Andhra Pradesh,East Godavari,Jaggampet,Andhra Pradesh,East Godavari,Jaggampet,16.9956639,81.7154378,district_centroid
Andhra Pradesh,Annamayya,Valmikipuram APMC,Tomato,Local,FAQ,2026-02-01,3600.0,4000.0,3800.0,Andhra Pradesh,Annamayya,Valmikipuram,Andhra Pradesh,Annamayya,Valmikipuram,13.6573509,78.6974067,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally APMC,Jaggery,Anakapalli,Grade Range-2,2026-02-01,3280.0,3700.0,3490.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,Chittor,Palamaner APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2026-02-01,2500.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Castor Seed,Other,FAQ,2026-02-01,5636.0,6042.0,6029.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Castor Seed,Castor seed,FAQ,2026-02-01,5893.0,6039.0,5953.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Dry Chillies,Local,FAQ,2026-02-01,6930.0,18599.0,11901.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,West Godavari,Eluru APMC,Lemon,Lemon,Local,2026-02-01,1500.0,2300.0,1800.0,Andhra Pradesh,West Godavari,Eluru,Andhra Pradesh,West Godavari,Eluru,16.7502863,81.1826126,nominatim
Andhra Pradesh,Guntur,Tenali APMC,Lemon,Lemon,Grade A,2026-02-01,1200.0,2400.0,1800.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Anantapur,Anantapur APMC,Mousambi(Sweet Lime),Mousambi,Medium,2026-02-01,1000.0,1700.0,1300.0,Andhra Pradesh,Anantapur,Anantapur,Andhra Pradesh,Anantapur,Anantapur,14.6783221,77.6065039,nominatim
Andhra Pradesh,Chittor,Kalikiri APMC,Tomato,Hybrid,FAQ,2026-02-01,4000.0,4800.0,4400.0,Andhra Pradesh,Chittor,Kalikiri,Andhra Pradesh,Chittor,Kalikiri,13.6823499,78.8032948,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Red Gram,Local,FAQ,2026-02-01,3000.0,6676.0,6676.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Groundnut,Local,FAQ,2026-02-01,3472.0,6877.0,6493.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Green Chilli,Green Chilly,FAQ,2026-02-01,3000.0,4000.0,3500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),Non-FAQ,2026-03-01,7429.0,7511.0,7502.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,East Godavari,Jaggampet APMC,Paddy(Common),Common,FAQ,2026-03-01,2369.0,2379.0,2379.0,Andhra Pradesh,East Godavari,Jaggampet,Andhra Pradesh,East Godavari,Jaggampet,16.9956639,81.7154378,district_centroid
Andhra Pradesh,Kurnool,Nandyal APMC,Paddy(Common),Sona Mahsuri,Grade Range-2,2026-03-01,2812.0,2812.0,2812.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,East Godavari,Ravulapelem APMC,Banana,Amruthapani,Local,2026-03-01,2500.0,3400.0,3200.0,Andhra Pradesh,East Godavari,Ravulapelem,Andhra Pradesh,East Godavari,Ravulapelem,16.9956639,81.7154378,district_centroid
Andhra Pradesh,Chittor,Palamaner APMC,Cauliflower,Cauliflower,FAQ,2026-03-01,700.0,1300.0,1000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Nellore,Rapur APMC,Wood,Casuarina,Local,2026-03-01,5600.0,6000.0,5800.0,Andhra Pradesh,Nellore,Rapur,Andhra Pradesh,Nellore,Rapur,14.2008674,79.5332484,nominatim
Andhra Pradesh,Visakhapatnam,Anakapally APMC,Jaggery,Anakapalli,Grade Range-2,2026-03-01,3300.0,3690.0,3495.0,Andhra Pradesh,Visakhapatnam,Anakapally,Andhra Pradesh,Visakhapatnam,Anakapally,17.6935526,83.2921297,district_centroid
Andhra Pradesh,West Godavari,Denduluru APMC,Lemon,Other,Local,2026-03-01,4000.0,5800.0,4600.0,Andhra Pradesh,West Godavari,Denduluru,Andhra Pradesh,West Godavari,Denduluru,16.7817255,81.1807255,nominatim
Andhra Pradesh,Guntur,Tenali APMC,Lemon,Lemon,Grade A,2026-03-01,1200.0,2500.0,1700.0,Andhra Pradesh,Guntur,Tenali,Andhra Pradesh,Guntur,Tenali,16.239216,80.6484323,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Cotton,Bramha,FAQ,2026-03-01,5000.0,8022.0,7479.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,2026-03-01,10000.0,17000.0,16000.0,Andhra Pradesh,Palnadu,Gurazala,Andhra Pradesh,Palnadu,Gurazala,16.5589293,79.6368235,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Bajra(Pearl Millet/Cumbu),Local,Non-FAQ,2026-03-01,1701.0,2411.0,2190.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Kurnool,Nandyal APMC,Maize,Other,Grade Range-2,2026-03-01,2300.0,2300.0,2300.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Brinjal,Brinjal,FAQ,2026-03-01,1500.0,2200.0,1800.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Tomato,Tomato,FAQ,2026-03-01,4200.0,4800.0,4500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Castor Seed,Castor seed,FAQ,2026-03-01,5729.0,6079.0,6079.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,West Godavari,Chintalapudi APMC,Lemon,Lemon,FAQ,2026-03-01,1200.0,1400.0,1300.0,Andhra Pradesh,West Godavari,Chintalapudi,Andhra Pradesh,West Godavari,Chintalapudi,17.0976285,80.9637011,nominatim
Andhra Pradesh,Nellore,Sarvepalli APMC,Lime,Lime,Grade A,2026-03-01,800.0,1600.0,1300.0,Andhra Pradesh,Nellore,Sarvepalli,Andhra Pradesh,Nellore,Sarvepalli,14.2925091,79.9735549,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Maize,Local,Non-FAQ,2026-03-01,1649.0,1830.0,1649.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cluster beans,Cluster Beans,FAQ,2026-03-01,2000.0,3500.0,3000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,2026-03-01,2370.0,2370.0,2370.0,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,18.0591962,82.6749006,district_centroid
Andhra Pradesh,Cuddapah,Cuddapah APMC,Groundnut,Big (With Shell),FAQ,2026-03-01,5300.0,5300.0,5300.0,Andhra Pradesh,Cuddapah,Cuddapah,Andhra Pradesh,Cuddapah,Cuddapah,14.4956602,78.8349278,nominatim
Andhra Pradesh,Kurnool,Nandyal APMC,Jowar(Sorghum),Jowar (Yellow),Grade Range-2,2026-03-01,2000.0,2000.0,2000.0,Andhra Pradesh,Kurnool,Nandyal,Andhra Pradesh,Kurnool,Nandyal,15.8013103,78.0483436,nominatim
Andhra Pradesh,Cuddapah,Pulivendala APMC,Mousambi(Sweet Lime),Mousambi,Grade C,2026-03-01,500.0,800.0,600.0,Andhra Pradesh,Cuddapah,Pulivendala,Andhra Pradesh,Cuddapah,Pulivendala,14.4956602,78.8349278,district_centroid
Andhra Pradesh,Chittor,Madanapalli APMC,Tomato,Local,FAQ,2026-03-01,4000.0,4700.0,4500.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Kurnool,Pattikonda APMC,Tomato,Local,FAQ,2026-03-01,2300.0,3600.0,3000.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Foxtail Millet(Navane),Other,FAQ,2026-03-01,2100.0,2110.0,2110.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,West Godavari,Eluru APMC,Lemon,Lemon,Local,2026-03-01,1500.0,2300.0,2000.0,Andhra Pradesh,West Godavari,Eluru,Andhra Pradesh,West Godavari,Eluru,16.7502863,81.1826126,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Onion,Local,FAQ,2026-03-01,809.0,1117.0,1117.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Visakhapatnam,Paderu APMC,Turmeric,Local,Grade Range-2,2026-03-01,10000.0,11000.0,10500.0,Andhra Pradesh,Visakhapatnam,Paderu,Andhra Pradesh,Visakhapatnam,Paderu,18.0791533,82.6632234,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Groundnut,Local,FAQ,2026-03-01,5617.0,8529.0,7410.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Annamayya,Valmikipuram APMC,Tomato,Local,FAQ,2026-03-01,3600.0,4000.0,3800.0,Andhra Pradesh,Annamayya,Valmikipuram,Andhra Pradesh,Annamayya,Valmikipuram,13.6573509,78.6974067,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Potato,Potato,FAQ,2026-03-01,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cabbage,Cabbage,FAQ,2026-03-01,800.0,1200.0,1000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Green Chilli,Green Chilly,FAQ,2026-03-01,3000.0,4000.0,3500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2026-03-01,3000.0,4000.0,3500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,East Godavari,Ambajipeta APMC,Banana,Banana - Ripe,Medium,2026-03-01,960.0,2160.0,1560.0,Andhra Pradesh,East Godavari,Ambajipeta,Andhra Pradesh,East Godavari,Ambajipeta,16.5930349,81.9547431,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Groundnut,Local,FAQ,2026-03-01,3816.0,7489.0,6433.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Adoni APMC,Red Gram,Local,FAQ,2026-03-01,6479.0,6479.0,6479.0,Andhra Pradesh,Kurnool,Adoni,Andhra Pradesh,Kurnool,Adoni,15.6261417,77.2723701,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Arhar(Tur/Red Gram)(Whole),Local,Non-FAQ,2026-03-01,2689.0,7600.0,7097.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Chittoor APMC,Gur(Jaggery),NO 2,Local,2026-03-01,3000.0,3500.0,3000.0,Andhra Pradesh,Chittor,Chittoor,Andhra Pradesh,Chittor,Chittoor,13.325036,79.6480611,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Dry Chillies,Local,FAQ,2026-03-01,5899.0,17249.0,10089.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Punganur APMC,Tomato,Hybrid,FAQ,2026-03-01,2340.0,3670.0,3000.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Kurnool,Kurnool APMC,Castor Seed,Other,FAQ,2026-03-01,5639.0,6062.0,5830.0,Andhra Pradesh,Kurnool,Kurnool,Andhra Pradesh,Kurnool,Kurnool,15.8266024,78.0293132,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cauliflower,Cauliflower,FAQ,2026-04-01,700.0,1300.0,1000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,East Godavari,Ravulapelem APMC,Banana,Bhushavali(Pacha),Local,2026-04-01,1600.0,2100.0,1900.0,Andhra Pradesh,East Godavari,Ravulapelem,Andhra Pradesh,East Godavari,Ravulapelem,16.9956639,81.7154378,district_centroid
Andhra Pradesh,East Godavari,Ambajipeta APMC,Banana,Banana - Ripe,Medium,2026-04-01,880.0,2080.0,1480.0,Andhra Pradesh,East Godavari,Ambajipeta,Andhra Pradesh,East Godavari,Ambajipeta,16.5930349,81.9547431,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Brinjal,Brinjal,FAQ,2026-04-01,1200.0,2000.0,1600.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Punganur APMC,Tomato,Hybrid,FAQ,2026-04-01,2340.0,3670.0,3000.0,Andhra Pradesh,Chittor,Punganur,Andhra Pradesh,Chittor,Punganur,13.4042835,78.5567022,nominatim
Andhra Pradesh,Chittor,Madanapalli APMC,Tomato,Local,FAQ,2026-04-01,3400.0,4200.0,4000.0,Andhra Pradesh,Chittor,Madanapalli,Andhra Pradesh,Chittor,Madanapalli,12.8228649,78.3705177,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2026-04-01,3000.0,4000.0,3500.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Cabbage,Cabbage,FAQ,2026-04-01,800.0,1200.0,1000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
Andhra Pradesh,Kurnool,Yemmiganur APMC,Castor Seed,Castor seed,Local,2026-04-01,5490.0,6042.0,6042.0,Andhra Pradesh,Kurnool,Yemmiganur,Andhra Pradesh,Kurnool,Yemmiganur,15.7454966,77.5110453,nominatim
Andhra Pradesh,Kurnool,Pattikonda APMC,Tomato,Local,FAQ,2026-04-01,2300.0,3600.0,3000.0,Andhra Pradesh,Kurnool,Pattikonda,Andhra Pradesh,Kurnool,Pattikonda,15.3954238,77.5014036,nominatim
Andhra Pradesh,Chittor,Palamaner APMC,Potato,Potato,FAQ,2026-04-01,1500.0,2500.0,2000.0,Andhra Pradesh,Chittor,Palamaner,Andhra Pradesh,Chittor,Palamaner,13.1490375,78.7292763,nominatim
